region,crop_type,year,area_cultivated_ha,production_kg,yield_kg_ha,NDVI_mean,NDVI_peak,temperature_mean,rainfall
S.N.N.P.R,Barely,2015,73614.79,126845014.0,1723.0,0.9971228223625461,0.9970896740951758,22.461748633879782,696.0
S.N.N.P.R,Wheat,2015,137294.72,334571131.0,2437.0,0.9971228223625461,0.9970896740951758,22.461748633879782,696.0
S.N.N.P.R,Maize,2015,310243.28,999868525.0,3223.0,0.9971228223625461,0.9970896740951758,22.210869565217394,850.9000000000001
S.N.N.P.R,Sorghum,2015,116887.44,247740287.0,2119.0,0.9971228223625461,0.9970896740951758,22.436915887850468,881.8
S.N.N.P.R,Millet,2015,4286.6,6466913.0,1509.0,0.9971228223625461,0.9970896740951758,22.461748633879782,696.0
S.N.N.P.R,Oats,2015,301.49,415278.0,1377.0,0.9971228223625461,0.9970896740951758,22.461748633879782,696.0
S.N.N.P.R,Teff,2016,212098.09,277360093.0,1308.0,0.3989388455271775,0.4284612860859368,22.028415300546445,600.0999999999999
S.N.N.P.R,Barely,2016,80861.37,142437232.0,1761.0,0.3989388455271775,0.4284612860859368,22.028415300546445,600.0999999999999
S.N.N.P.R,Wheat,2016,133419.8,334633928.0,2508.0,0.3989388455271775,0.4284612860859368,22.028415300546445,600.0999999999999
S.N.N.P.R,Sorghum,2016,105741.73,215746590.0,2040.0,0.3989388455271775,0.4284612860859368,21.985514018691585,800.9000000000001
S.N.N.P.R,Millet,2016,3781.22,5273914.0,1395.0,0.3989388455271775,0.4284612860859368,22.028415300546445,600.0999999999999
S.N.N.P.R,Oats,2016,258.42,0.0,0.0,0.3989388455271775,0.4284612860859368,22.028415300546445,600.0999999999999
S.N.N.P.R,Teff,2017,246099.24,341254766.0,1387.0,0.5808671069763781,0.5808412397216711,20.97049180327869,1001.2000000000002
S.N.N.P.R,Barely,2017,84037.3,151506493.0,1803.0,0.5808671069763781,0.5808412397216711,20.97049180327869,1001.2000000000002
S.N.N.P.R,Wheat,2017,127211.62,328759190.0,2584.0,0.5808671069763781,0.5808412397216711,20.97049180327869,1001.2000000000002
S.N.N.P.R,Sorghum,2017,97489.29,216894203.0,2225.0,0.5808671069763781,0.5808412397216711,21.070560747663553,1321.5
S.N.N.P.R,Millet,2017,3626.67,5646942.0,1557.0,0.5808671069763781,0.5808412397216711,20.97049180327869,1001.2000000000002
S.N.N.P.R,Teff,2018,248124.17,370414919.0,1493.0,0.45607619085913287,0.45607554633370123,20.871584699453553,847.0999999999999
S.N.N.P.R,Barely,2018,81161.32,154504718.0,1904.0,0.45607619085913287,0.45607554633370123,20.871584699453553,847.0999999999999
S.N.N.P.R,Wheat,2018,127246.59,339195951.0,2606.0,0.45607619085913287,0.45607554633370123,20.871584699453553,847.0999999999999
S.N.N.P.R,Sorghum,2018,112193.73,285264082.0,2543.0,0.45607619085913287,0.45607554633370123,20.92710280373832,1137.3
S.N.N.P.R,Millet,2018,4485.63,7205019.0,1606.0,0.45607619085913287,0.45607554633370123,20.871584699453553,847.0999999999999
S.N.N.P.R,Oats,2018,337.6,501864.0,1487.0,0.45607619085913287,0.45607554633370123,20.871584699453553,847.0999999999999
S.N.N.P.R,Teff,2019,236532.28,350828648.0,1483.0,0.4486146327419482,0.5923499339218711,20.99672131147541,1133.4
S.N.N.P.R,Barely,2019,93643.58,181893969.0,1942.0,0.4486146327419482,0.5923499339218711,20.99672131147541,1133.4
S.N.N.P.R,Wheat,2019,151583.2,402857455.0,2658.0,0.4486146327419482,0.5923499339218711,20.99672131147541,1133.4
S.N.N.P.R,Maize,2019,320078.03,1257581630.0,3929.0,0.4556399633456452,0.5923499339218711,21.05217391304348,1272.2
S.N.N.P.R,Sorghum,2019,102872.44,268432922.0,2609.0,0.4548236275222377,0.5923499339218711,21.152803738317758,1404.2000000000003
S.N.N.P.R,Millet,2019,9670.25,15381202.0,1591.0,0.4486146327419482,0.5923499339218711,20.99672131147541,1133.4
S.N.N.P.R,Oats,2019,368.68,538295.0,1460.0,0.4486146327419482,0.5923499339218711,20.99672131147541,1133.4
S.N.N.P.R,Teff,2020,243613.39,383757706.0,1575.0,0.4202169062399835,0.6054316707165031,20.8,1092.5
S.N.N.P.R,Barely,2020,89967.31,175567149.0,1951.0,0.4202169062399835,0.6054316707165031,20.8,1092.5
S.N.N.P.R,Wheat,2020,145106.35,400771950.0,2762.0,0.4202169062399835,0.6054316707165031,20.8,1092.5
S.N.N.P.R,Maize,2020,356365.9,1492438859.0,4188.0,0.40948138353761154,0.6162216650624145,20.83695652173913,1353.7000000000003
S.N.N.P.R,Sorghum,2020,102785.55,284099694.0,2764.0,0.4026828187061882,0.6162216650624145,20.929906542056074,1404.8000000000002
S.N.N.P.R,Millet,2020,10901.17,17550375.0,1610.0,0.4202169062399835,0.6054316707165031,20.8,1092.5
S.N.N.P.R,Teff,2021,234350.83,374427961.0,1598.0,0.42275998908026424,0.6367405217972921,21.30928961748634,745.5
S.N.N.P.R,Barely,2021,75440.14,183737285.0,2436.0,0.42275998908026424,0.6367405217972921,21.30928961748634,745.5
S.N.N.P.R,Wheat,2021,147640.62,431681366.0,2924.0,0.42275998908026424,0.6367405217972921,21.30928961748634,745.5
S.N.N.P.R,Maize,2021,313799.28,1307399393.0,4166.0,0.41407646695829176,0.6367405217972921,21.159782608695654,910.3000000000001
S.N.N.P.R,Sorghum,2021,62926.09,161787868.0,2571.0,0.40955582421254033,0.6367405217972921,21.376635514018695,939.6000000000001
S.N.N.P.R,Millet,2021,9362.3,22601497.0,2414.0,0.42275998908026424,0.6367405217972921,21.30928961748634,745.5
S.N.N.P.R,Oats,2021,300.75,488326.0,1624.0,0.42275998908026424,0.6367405217972921,21.30928961748634,745.5
S.N.N.P.R,Teff,2022,211639.3,328840228.0,1554.0,0.4335302891940868,0.6251260362696797,20.872677595628417,995.1
S.N.N.P.R,Barely,2022,70837.95,166442165.0,2350.0,0.4335302891940868,0.6251260362696797,20.872677595628417,995.1
S.N.N.P.R,Wheat,2022,142738.62,409266109.0,2867.0,0.4335302891940868,0.6251260362696797,20.872677595628417,995.1
S.N.N.P.R,Maize,2022,348216.59,1389362156.0,3990.0,0.3888234614222612,0.6251260362696797,21.015760869565216,1031.1
S.N.N.P.R,Sorghum,2022,79129.69,197616957.0,2497.0,0.4130391074709717,0.6251260362696797,21.099999999999998,1079.5
S.N.N.P.R,Millet,2022,9157.31,21567919.0,2355.0,0.4335302891940868,0.6251260362696797,20.872677595628417,995.1
S.N.N.P.R,Oats,2022,98.41,143726.0,1460.0,0.4335302891940868,0.6251260362696797,20.872677595628417,995.1
Gambela,Sorghum,2015,3050.36,7228069.0,2370.0,0.4904916659618168,0.5311384187276555,27.317289719626174,634.7
Gambela,Sorghum,2016,2598.59,4087252.0,1573.0,0.41906710001293335,0.47833655390862434,27.585981308411213,466.49999999999994
Gambela,Maize,2017,4061.5,9144938.0,2252.0,0.6833490492637193,0.6834076343663077,26.396195652173912,650.1
Gambela,Sorghum,2017,2846.94,6168695.0,2167.0,0.617262677911627,0.6834076343663077,26.693457943925235,662.0
Gambela,Maize,2018,4751.79,12582755.0,2648.0,0.668071960774635,0.6681314511577335,27.089130434782607,468.1
Gambela,Sorghum,2018,1704.1,3792999.0,2226.0,0.5726912687344595,0.6681314511577335,27.483177570093456,478.6000000000001
Gambela,Maize,2019,4040.25,10785938.0,2670.0,0.47562755019427566,0.7074720492782606,26.019021739130434,726.4000000000001
Gambela,Sorghum,2019,3359.38,7322414.0,2180.0,0.49463701531407267,0.7074720492782606,26.066355140186914,768.8000000000001
Gambela,Maize,2021,4831.46,11639114.0,2409.0,0.4595514260238885,0.7125615539300049,26.410326086956523,488.7
Gambela,Sorghum,2021,3254.18,3989843.0,1226.0,0.4389101897735165,0.7125615539300049,26.76822429906542,491.5
Gambela,Maize,2022,5158.0,23354502.0,4528.0,0.48992294942112347,0.7026500678263192,25.785326086956523,694.4
Gambela,Sorghum,2022,4706.0,5681329.0,1207.0,0.48997284407030006,0.7026500678263192,26.037383177570092,706.3000000000001
Harari,Barely,2015,27.48,0.0,0.0,0.43558813837852417,0.43560795297437377,19.397814207650274,266.0
Harari,Sorghum,2015,7304.98,13368997.0,1830.0,0.43558813837852417,0.43560795297437377,19.370560747663546,397.1
Harari,Maize,2016,1265.83,2100281.0,1659.0,0.5147420391058478,0.5401698989041122,18.755434782608695,384.6
Harari,Sorghum,2016,7496.5,12206534.0,1628.0,0.5147420391058478,0.5401698989041122,18.741121495327103,414.7
Harari,Maize,2017,1407.76,3340244.0,2373.0,0.4346685831872645,0.5687617567981009,18.811956521739127,332.0
Harari,Sorghum,2017,7151.79,13052730.0,1825.0,0.432424287749565,0.5687617567981009,18.714953271028037,341.2
Harari,Maize,2018,1397.66,3382752.0,2420.0,0.49619265793655415,0.5460639306049989,18.036956521739132,459.20000000000005
Harari,Sorghum,2018,7316.23,13837675.0,1891.0,0.4843816612048913,0.5460639306049989,17.982242990654203,497.0
Harari,Wheat,2019,38.07,51437.0,1351.0,0.2730959923862424,0.5764926031870621,17.990163934426228,655.5
Harari,Maize,2019,1154.09,2500033.0,2166.0,0.23169448393998512,0.5764926031870621,18.27608695652174,772.3
Harari,Sorghum,2019,7991.36,14059021.0,1759.0,0.26480962575460065,0.5764926031870621,18.182710280373833,831.0999999999999
Harari,Wheat,2020,101.07,154222.0,1526.0,0.2554953327189672,0.5127877943009286,17.950819672131146,693.6999999999999
Harari,Maize,2020,1712.35,3963292.0,2315.0,0.2346831599909236,0.5127877943009286,18.105978260869566,779.0999999999999
Harari,Sorghum,2020,7942.01,16342561.0,2058.0,0.2612888828045056,0.5127877943009286,18.115420560747665,816.1
Harari,Maize,2021,1315.09,3096809.0,2355.0,0.27271165408075115,0.5624804653699724,18.182608695652174,691.5
Harari,Sorghum,2021,8305.19,16844948.0,2028.0,0.29937781234262784,0.5624804653699724,18.270093457943926,695.0
Harari,Barely,2022,21.0,11970.0,570.0,0.2809780793700518,0.5643989942525431,18.37540983606557,288.4
Harari,Wheat,2022,246.0,376766.0,1528.0,0.2809780793700518,0.5643989942525431,18.37540983606557,288.4
Harari,Maize,2022,1802.0,5610311.0,3112.0,0.2805495922442857,0.5643989942525431,18.755978260869565,296.40000000000003
Harari,Sorghum,2022,6828.0,15076446.0,2208.0,0.29501133557868875,0.5643989942525431,18.729439252336444,304.0
DIRE DAWA,Sorghum,2015,9923.91,19479552.0,1963.0,0.19092640377457185,0.19062180362986972,25.66355140186916,332.5
DIRE DAWA,Maize,2016,294.22,416183.0,1415.0,0.22768533712257757,0.24321799981212489,24.936956521739127,456.3
DIRE DAWA,Sorghum,2016,9498.11,11238573.0,1183.0,0.22768533712257757,0.24321799981212489,24.5285046728972,519.4
DIRE DAWA,Maize,2017,240.02,499129.0,2080.0,0.238069106997469,0.29582013727875806,26.12119565217391,138.7
DIRE DAWA,Sorghum,2017,10507.78,20889029.0,1988.0,0.22902502649998624,0.29582013727875806,25.735514018691585,139.6
DIRE DAWA,Maize,2018,304.17,629635.0,2070.0,0.24459085488986984,0.2678427188388266,25.68913043478261,195.0
DIRE DAWA,Sorghum,2018,10820.72,20879988.0,1930.0,0.24533529394957385,0.2678427188388266,25.284112149532707,216.9
DIRE DAWA,Maize,2019,204.4,275387.0,1347.0,0.24671940397310796,0.3296560857870107,25.29565217391304,292.70000000000005
DIRE DAWA,Sorghum,2019,10914.71,17128287.0,1569.0,0.24908757864103895,0.3296560857870107,24.973831775700933,384.4
DIRE DAWA,Maize,2020,282.34,397247.0,1407.0,0.26482979799355677,0.3536815556704584,25.630434782608695,224.0
DIRE DAWA,Sorghum,2020,11126.18,22143704.0,1990.0,0.2575179514236421,0.3536815556704584,25.304672897196262,248.39999999999998
DIRE DAWA,Maize,2021,250.86,380477.0,1517.0,0.2569972306423973,0.3264803860466364,25.409239130434777,238.2
DIRE DAWA,Sorghum,2021,11241.97,11611922.0,1033.0,0.2580290732407086,0.3264803860466364,25.185981308411215,245.2
DIRE DAWA,Maize,2022,725.0,1353733.0,1865.0,0.23236463452875328,0.3457886160094658,26.051086956521736,173.10000000000002
DIRE DAWA,Sorghum,2022,9117.0,9381999.0,1029.0,0.2311042594853105,0.3457886160094658,25.620560747663546,198.09999999999997
